file_ref,file_dis,dmos
UGC0115_720x1280_30_crf_00.mp4,UGC0115_720x1280_30_crf_37.mp4,3.3714
UGC0115_720x1280_30_crf_00.mp4,UGC0115_720x1280_30_crf_42.mp4,2.3143
UGC0115_720x1280_30_crf_00.mp4,UGC0115_720x1280_30_crf_47.mp4,1.2857
UGC0305_720x1280_30_crf_00.mp4,UGC0305_720x1280_30_crf_00.mp4,5.0000
UGC0305_720x1280_30_crf_00.mp4,UGC0305_720x1280_30_crf_17.mp4,4.8857
UGC0305_720x1280_30_crf_00.mp4,UGC0305_720x1280_30_crf_22.mp4,4.8571
UGC0305_720x1280_30_crf_00.mp4,UGC0305_720x1280_30_crf_27.mp4,4.6571
UGC0305_720x1280_30_crf_00.mp4,UGC0305_720x1280_30_crf_32.mp4,3.6286
UGC0305_720x1280_30_crf_00.mp4,UGC0305_720x1280_30_crf_37.mp4,2.7143
UGC0305_720x1280_30_crf_00.mp4,UGC0305_720x1280_30_crf_42.mp4,2.2000
UGC0305_720x1280_30_crf_00.mp4,UGC0305_720x1280_30_crf_47.mp4,1.6571
UGC0447_720x1280_30_crf_00.mp4,UGC0447_720x1280_30_crf_00.mp4,5.0000
UGC0447_720x1280_30_crf_00.mp4,UGC0447_720x1280_30_crf_17.mp4,4.7429
UGC0447_720x1280_30_crf_00.mp4,UGC0447_720x1280_30_crf_22.mp4,4.6000
UGC0447_720x1280_30_crf_00.mp4,UGC0447_720x1280_30_crf_27.mp4,4.2571
UGC0447_720x1280_30_crf_00.mp4,UGC0447_720x1280_30_crf_32.mp4,3.2857
UGC0447_720x1280_30_crf_00.mp4,UGC0447_720x1280_30_crf_37.mp4,2.4571
UGC0447_720x1280_30_crf_00.mp4,UGC0447_720x1280_30_crf_42.mp4,1.5143
UGC0447_720x1280_30_crf_00.mp4,UGC0447_720x1280_30_crf_47.mp4,1.0857
UGC0479_1280x720_30_crf_00.mp4,UGC0479_1280x720_30_crf_00.mp4,5.0000
UGC0479_1280x720_30_crf_00.mp4,UGC0479_1280x720_30_crf_17.mp4,4.6000
UGC0479_1280x720_30_crf_00.mp4,UGC0479_1280x720_30_crf_22.mp4,4.4000
UGC0479_1280x720_30_crf_00.mp4,UGC0479_1280x720_30_crf_27.mp4,4.9714
UGC0479_1280x720_30_crf_00.mp4,UGC0479_1280x720_30_crf_32.mp4,4.3714
UGC0479_1280x720_30_crf_00.mp4,UGC0479_1280x720_30_crf_37.mp4,2.5714
UGC0479_1280x720_30_crf_00.mp4,UGC0479_1280x720_30_crf_42.mp4,1.4000
UGC0479_1280x720_30_crf_00.mp4,UGC0479_1280x720_30_crf_47.mp4,1.0571
UGC0539_720x1280_30_crf_00.mp4,UGC0539_720x1280_30_crf_00.mp4,5.0000
UGC0539_720x1280_30_crf_00.mp4,UGC0539_720x1280_30_crf_17.mp4,4.8571
UGC0539_720x1280_30_crf_00.mp4,UGC0539_720x1280_30_crf_22.mp4,4.9714
UGC0539_720x1280_30_crf_00.mp4,UGC0539_720x1280_30_crf_27.mp4,4.6286
UGC0539_720x1280_30_crf_00.mp4,UGC0539_720x1280_30_crf_32.mp4,3.4000
UGC0539_720x1280_30_crf_00.mp4,UGC0539_720x1280_30_crf_37.mp4,2.4000
UGC0539_720x1280_30_crf_00.mp4,UGC0539_720x1280_30_crf_42.mp4,1.4857
UGC0539_720x1280_30_crf_00.mp4,UGC0539_720x1280_30_crf_47.mp4,1.6000
UGC0580_720x1280_30_crf_00.mp4,UGC0580_720x1280_30_crf_00.mp4,5.0000
UGC0580_720x1280_30_crf_00.mp4,UGC0580_720x1280_30_crf_17.mp4,5.1143
UGC0580_720x1280_30_crf_00.mp4,UGC0580_720x1280_30_crf_22.mp4,4.9429
UGC0580_720x1280_30_crf_00.mp4,UGC0580_720x1280_30_crf_27.mp4,4.2857
UGC0580_720x1280_30_crf_00.mp4,UGC0580_720x1280_30_crf_32.mp4,4.2571
UGC0580_720x1280_30_crf_00.mp4,UGC0580_720x1280_30_crf_37.mp4,3.3714
UGC0580_720x1280_30_crf_00.mp4,UGC0580_720x1280_30_crf_42.mp4,2.6571
UGC0580_720x1280_30_crf_00.mp4,UGC0580_720x1280_30_crf_47.mp4,1.9143
UGC0706_720x1280_30_crf_00.mp4,UGC0706_720x1280_30_crf_00.mp4,5.0000
UGC0706_720x1280_30_crf_00.mp4,UGC0706_720x1280_30_crf_17.mp4,5.0286
UGC0706_720x1280_30_crf_00.mp4,UGC0706_720x1280_30_crf_22.mp4,4.5429
UGC0706_720x1280_30_crf_00.mp4,UGC0706_720x1280_30_crf_27.mp4,4.5714
UGC0706_720x1280_30_crf_00.mp4,UGC0706_720x1280_30_crf_32.mp4,4.0571
UGC0706_720x1280_30_crf_00.mp4,UGC0706_720x1280_30_crf_37.mp4,2.9143
UGC0706_720x1280_30_crf_00.mp4,UGC0706_720x1280_30_crf_42.mp4,2.0571
UGC0706_720x1280_30_crf_00.mp4,UGC0706_720x1280_30_crf_47.mp4,1.2857
UGC0925_720x1280_30_crf_00.mp4,UGC0925_720x1280_30_crf_00.mp4,5.0000
UGC0925_720x1280_30_crf_00.mp4,UGC0925_720x1280_30_crf_17.mp4,4.7143
UGC0925_720x1280_30_crf_00.mp4,UGC0925_720x1280_30_crf_22.mp4,4.6857
UGC0925_720x1280_30_crf_00.mp4,UGC0925_720x1280_30_crf_27.mp4,4.5714
UGC0925_720x1280_30_crf_00.mp4,UGC0925_720x1280_30_crf_32.mp4,4.0571
UGC0925_720x1280_30_crf_00.mp4,UGC0925_720x1280_30_crf_37.mp4,2.5429
UGC0925_720x1280_30_crf_00.mp4,UGC0925_720x1280_30_crf_42.mp4,1.7429
UGC0925_720x1280_30_crf_00.mp4,UGC0925_720x1280_30_crf_47.mp4,1.1143
UGC0020_720x1280_30_crf_00.mp4,UGC0020_720x1280_30_crf_00.mp4,5.0000
UGC0020_720x1280_30_crf_00.mp4,UGC0020_720x1280_30_crf_17.mp4,4.9394
UGC0020_720x1280_30_crf_00.mp4,UGC0020_720x1280_30_crf_22.mp4,4.6667
UGC0020_720x1280_30_crf_00.mp4,UGC0020_720x1280_30_crf_27.mp4,4.5758
UGC0020_720x1280_30_crf_00.mp4,UGC0020_720x1280_30_crf_32.mp4,3.8485
UGC0020_720x1280_30_crf_00.mp4,UGC0020_720x1280_30_crf_37.mp4,2.8485
UGC0020_720x1280_30_crf_00.mp4,UGC0020_720x1280_30_crf_42.mp4,1.8182
UGC0020_720x1280_30_crf_00.mp4,UGC0020_720x1280_30_crf_47.mp4,1.4848
UGC0108_720x1280_30_crf_00.mp4,UGC0108_720x1280_30_crf_00.mp4,5.0000
UGC0108_720x1280_30_crf_00.mp4,UGC0108_720x1280_30_crf_17.mp4,5.0303
UGC0108_720x1280_30_crf_00.mp4,UGC0108_720x1280_30_crf_22.mp4,4.3939
UGC0108_720x1280_30_crf_00.mp4,UGC0108_720x1280_30_crf_27.mp4,4.2727
UGC0108_720x1280_30_crf_00.mp4,UGC0108_720x1280_30_crf_32.mp4,3.4848
UGC0108_720x1280_30_crf_00.mp4,UGC0108_720x1280_30_crf_37.mp4,2.6667
UGC0108_720x1280_30_crf_00.mp4,UGC0108_720x1280_30_crf_42.mp4,1.8485
UGC0108_720x1280_30_crf_00.mp4,UGC0108_720x1280_30_crf_47.mp4,1.6364
UGC0111_1280x720_30_crf_00.mp4,UGC0111_1280x720_30_crf_00.mp4,5.0000
UGC0111_1280x720_30_crf_00.mp4,UGC0111_1280x720_30_crf_17.mp4,4.6364
UGC0111_1280x720_30_crf_00.mp4,UGC0111_1280x720_30_crf_22.mp4,4.5455
UGC0111_1280x720_30_crf_00.mp4,UGC0111_1280x720_30_crf_27.mp4,4.6970
UGC0111_1280x720_30_crf_00.mp4,UGC0111_1280x720_30_crf_32.mp4,3.8182
UGC0111_1280x720_30_crf_00.mp4,UGC0111_1280x720_30_crf_37.mp4,2.6364
UGC0111_1280x720_30_crf_00.mp4,UGC0111_1280x720_30_crf_42.mp4,1.4242
UGC0111_1280x720_30_crf_00.mp4,UGC0111_1280x720_30_crf_47.mp4,1.0303
UGC0148_720x1280_30_crf_00.mp4,UGC0148_720x1280_30_crf_00.mp4,5.0000
UGC0148_720x1280_30_crf_00.mp4,UGC0148_720x1280_30_crf_17.mp4,4.6061
UGC0148_720x1280_30_crf_00.mp4,UGC0148_720x1280_30_crf_22.mp4,4.5455
UGC0148_720x1280_30_crf_00.mp4,UGC0148_720x1280_30_crf_27.mp4,4.2121
UGC0148_720x1280_30_crf_00.mp4,UGC0148_720x1280_30_crf_32.mp4,3.3030
UGC0148_720x1280_30_crf_00.mp4,UGC0148_720x1280_30_crf_37.mp4,2.1515
UGC0148_720x1280_30_crf_00.mp4,UGC0148_720x1280_30_crf_42.mp4,1.2727
UGC0148_720x1280_30_crf_00.mp4,UGC0148_720x1280_30_crf_47.mp4,1.0000
UGC0189_720x1280_30_crf_00.mp4,UGC0189_720x1280_30_crf_00.mp4,5.0000
UGC0189_720x1280_30_crf_00.mp4,UGC0189_720x1280_30_crf_17.mp4,4.3636
UGC0189_720x1280_30_crf_00.mp4,UGC0189_720x1280_30_crf_22.mp4,4.3333
UGC0189_720x1280_30_crf_00.mp4,UGC0189_720x1280_30_crf_27.mp4,4.0606
UGC0189_720x1280_30_crf_00.mp4,UGC0189_720x1280_30_crf_32.mp4,3.7879
UGC0189_720x1280_30_crf_00.mp4,UGC0189_720x1280_30_crf_37.mp4,3.0909
UGC0189_720x1280_30_crf_00.mp4,UGC0189_720x1280_30_crf_42.mp4,2.2727
UGC0189_720x1280_30_crf_00.mp4,UGC0189_720x1280_30_crf_47.mp4,1.4545
UGC0650_720x1280_30_crf_00.mp4,UGC0650_720x1280_30_crf_00.mp4,5.0000
UGC0650_720x1280_30_crf_00.mp4,UGC0650_720x1280_30_crf_17.mp4,4.8788
UGC0650_720x1280_30_crf_00.mp4,UGC0650_720x1280_30_crf_22.mp4,4.8182
UGC0650_720x1280_30_crf_00.mp4,UGC0650_720x1280_30_crf_27.mp4,4.5758
UGC0650_720x1280_30_crf_00.mp4,UGC0650_720x1280_30_crf_32.mp4,3.9697
UGC0650_720x1280_30_crf_00.mp4,UGC0650_720x1280_30_crf_37.mp4,3.0000
UGC0650_720x1280_30_crf_00.mp4,UGC0650_720x1280_30_crf_42.mp4,1.9394
UGC0650_720x1280_30_crf_00.mp4,UGC0650_720x1280_30_crf_47.mp4,1.5152
UGC0676_720x1280_30_crf_00.mp4,UGC0676_720x1280_30_crf_00.mp4,5.0000
UGC0676_720x1280_30_crf_00.mp4,UGC0676_720x1280_30_crf_17.mp4,4.9697
UGC0676_720x1280_30_crf_00.mp4,UGC0676_720x1280_30_crf_22.mp4,4.8485
UGC0676_720x1280_30_crf_00.mp4,UGC0676_720x1280_30_crf_27.mp4,4.6970
UGC0676_720x1280_30_crf_00.mp4,UGC0676_720x1280_30_crf_32.mp4,4.0909
UGC0676_720x1280_30_crf_00.mp4,UGC0676_720x1280_30_crf_37.mp4,3.5152
UGC0676_720x1280_30_crf_00.mp4,UGC0676_720x1280_30_crf_42.mp4,1.9091
UGC0676_720x1280_30_crf_00.mp4,UGC0676_720x1280_30_crf_47.mp4,1.5455
UGC0692_720x1280_30_crf_00.mp4,UGC0692_720x1280_30_crf_00.mp4,5.0000
UGC0692_720x1280_30_crf_00.mp4,UGC0692_720x1280_30_crf_17.mp4,4.3333
UGC0692_720x1280_30_crf_00.mp4,UGC0692_720x1280_30_crf_22.mp4,4.8182
UGC0692_720x1280_30_crf_00.mp4,UGC0692_720x1280_30_crf_27.mp4,4.9091
UGC0692_720x1280_30_crf_00.mp4,UGC0692_720x1280_30_crf_32.mp4,4.5152
UGC0692_720x1280_30_crf_00.mp4,UGC0692_720x1280_30_crf_37.mp4,3.0000
UGC0692_720x1280_30_crf_00.mp4,UGC0692_720x1280_30_crf_42.mp4,2.6364
UGC0692_720x1280_30_crf_00.mp4,UGC0692_720x1280_30_crf_47.mp4,2.1212
UGC0030_1280x720_30_crf_00.mp4,UGC0030_1280x720_30_crf_00.mp4,5.0000
UGC0030_1280x720_30_crf_00.mp4,UGC0030_1280x720_30_crf_17.mp4,4.5484
UGC0030_1280x720_30_crf_00.mp4,UGC0030_1280x720_30_crf_22.mp4,4.6129
UGC0030_1280x720_30_crf_00.mp4,UGC0030_1280x720_30_crf_27.mp4,4.4516
UGC0030_1280x720_30_crf_00.mp4,UGC0030_1280x720_30_crf_32.mp4,3.6452
UGC0030_1280x720_30_crf_00.mp4,UGC0030_1280x720_30_crf_37.mp4,2.8710
UGC0030_1280x720_30_crf_00.mp4,UGC0030_1280x720_30_crf_42.mp4,1.6452
UGC0030_1280x720_30_crf_00.mp4,UGC0030_1280x720_30_crf_47.mp4,1.0323
UGC0154_720x1280_30_crf_00.mp4,UGC0154_720x1280_30_crf_00.mp4,5.0000
UGC0154_720x1280_30_crf_00.mp4,UGC0154_720x1280_30_crf_17.mp4,4.9355
UGC0154_720x1280_30_crf_00.mp4,UGC0154_720x1280_30_crf_22.mp4,4.4516
UGC0154_720x1280_30_crf_00.mp4,UGC0154_720x1280_30_crf_27.mp4,4.3226
UGC0154_720x1280_30_crf_00.mp4,UGC0154_720x1280_30_crf_32.mp4,3.4516
UGC0154_720x1280_30_crf_00.mp4,UGC0154_720x1280_30_crf_37.mp4,2.3548
UGC0154_720x1280_30_crf_00.mp4,UGC0154_720x1280_30_crf_42.mp4,1.8065
UGC0154_720x1280_30_crf_00.mp4,UGC0154_720x1280_30_crf_47.mp4,1.1290
UGC0247_720x1280_30_crf_00.mp4,UGC0247_720x1280_30_crf_00.mp4,5.0000
UGC0247_720x1280_30_crf_00.mp4,UGC0247_720x1280_30_crf_17.mp4,5.0968
UGC0247_720x1280_30_crf_00.mp4,UGC0247_720x1280_30_crf_22.mp4,4.5161
UGC0247_720x1280_30_crf_00.mp4,UGC0247_720x1280_30_crf_27.mp4,4.3548
UGC0247_720x1280_30_crf_00.mp4,UGC0247_720x1280_30_crf_32.mp4,3.8387
UGC0247_720x1280_30_crf_00.mp4,UGC0247_720x1280_30_crf_37.mp4,2.6774
UGC0247_720x1280_30_crf_00.mp4,UGC0247_720x1280_30_crf_42.mp4,1.7097
UGC0247_720x1280_30_crf_00.mp4,UGC0247_720x1280_30_crf_47.mp4,1.0645
UGC0374_720x1280_30_crf_00.mp4,UGC0374_720x1280_30_crf_00.mp4,5.0000
UGC0374_720x1280_30_crf_00.mp4,UGC0374_720x1280_30_crf_17.mp4,4.5806
UGC0374_720x1280_30_crf_00.mp4,UGC0374_720x1280_30_crf_22.mp4,4.5484
UGC0374_720x1280_30_crf_00.mp4,UGC0374_720x1280_30_crf_27.mp4,4.6774
UGC0374_720x1280_30_crf_00.mp4,UGC0374_720x1280_30_crf_32.mp4,3.9032
UGC0374_720x1280_30_crf_00.mp4,UGC0374_720x1280_30_crf_37.mp4,2.8710
UGC0374_720x1280_30_crf_00.mp4,UGC0374_720x1280_30_crf_42.mp4,1.5806
UGC0374_720x1280_30_crf_00.mp4,UGC0374_720x1280_30_crf_47.mp4,1.0645
UGC0454_720x1280_30_crf_00.mp4,UGC0454_720x1280_30_crf_00.mp4,5.0000
UGC0454_720x1280_30_crf_00.mp4,UGC0454_720x1280_30_crf_17.mp4,4.9677
UGC0454_720x1280_30_crf_00.mp4,UGC0454_720x1280_30_crf_22.mp4,4.4839
UGC0454_720x1280_30_crf_00.mp4,UGC0454_720x1280_30_crf_27.mp4,4.0323
UGC0454_720x1280_30_crf_00.mp4,UGC0454_720x1280_30_crf_32.mp4,3.7742
UGC0454_720x1280_30_crf_00.mp4,UGC0454_720x1280_30_crf_37.mp4,2.1613
UGC0454_720x1280_30_crf_00.mp4,UGC0454_720x1280_30_crf_42.mp4,2.0645
UGC0454_720x1280_30_crf_00.mp4,UGC0454_720x1280_30_crf_47.mp4,1.5806
UGC0590_720x1280_30_crf_00.mp4,UGC0590_720x1280_30_crf_00.mp4,5.0000
UGC0590_720x1280_30_crf_00.mp4,UGC0590_720x1280_30_crf_17.mp4,4.9677
UGC0590_720x1280_30_crf_00.mp4,UGC0590_720x1280_30_crf_22.mp4,4.7742
UGC0590_720x1280_30_crf_00.mp4,UGC0590_720x1280_30_crf_27.mp4,4.1935
UGC0590_720x1280_30_crf_00.mp4,UGC0590_720x1280_30_crf_32.mp4,3.1290
UGC0590_720x1280_30_crf_00.mp4,UGC0590_720x1280_30_crf_37.mp4,2.6452
UGC0590_720x1280_30_crf_00.mp4,UGC0590_720x1280_30_crf_42.mp4,1.8065
UGC0590_720x1280_30_crf_00.mp4,UGC0590_720x1280_30_crf_47.mp4,1.5484
UGC0882_720x1280_30_crf_00.mp4,UGC0882_720x1280_30_crf_00.mp4,5.0000
UGC0882_720x1280_30_crf_00.mp4,UGC0882_720x1280_30_crf_17.mp4,4.5806
UGC0882_720x1280_30_crf_00.mp4,UGC0882_720x1280_30_crf_22.mp4,4.4194
UGC0882_720x1280_30_crf_00.mp4,UGC0882_720x1280_30_crf_27.mp4,4.2903
UGC0882_720x1280_30_crf_00.mp4,UGC0882_720x1280_30_crf_32.mp4,3.2581
UGC0882_720x1280_30_crf_00.mp4,UGC0882_720x1280_30_crf_37.mp4,2.2581
UGC0882_720x1280_30_crf_00.mp4,UGC0882_720x1280_30_crf_42.mp4,1.3871
UGC0882_720x1280_30_crf_00.mp4,UGC0882_720x1280_30_crf_47.mp4,1.0968
UGC0914_720x1280_30_crf_00.mp4,UGC0914_720x1280_30_crf_00.mp4,5.0000
UGC0914_720x1280_30_crf_00.mp4,UGC0914_720x1280_30_crf_17.mp4,5.0645
UGC0914_720x1280_30_crf_00.mp4,UGC0914_720x1280_30_crf_22.mp4,5.0968
UGC0914_720x1280_30_crf_00.mp4,UGC0914_720x1280_30_crf_27.mp4,4.8065
UGC0914_720x1280_30_crf_00.mp4,UGC0914_720x1280_30_crf_32.mp4,4.5161
UGC0914_720x1280_30_crf_00.mp4,UGC0914_720x1280_30_crf_37.mp4,3.5806
UGC0914_720x1280_30_crf_00.mp4,UGC0914_720x1280_30_crf_42.mp4,2.5484
UGC0914_720x1280_30_crf_00.mp4,UGC0914_720x1280_30_crf_47.mp4,1.8387
UGC0018_1280x720_30_crf_00.mp4,UGC0018_1280x720_30_crf_00.mp4,5.0000
UGC0018_1280x720_30_crf_00.mp4,UGC0018_1280x720_30_crf_17.mp4,4.4706
UGC0018_1280x720_30_crf_00.mp4,UGC0018_1280x720_30_crf_22.mp4,4.4118
UGC0018_1280x720_30_crf_00.mp4,UGC0018_1280x720_30_crf_27.mp4,4.2941
UGC0018_1280x720_30_crf_00.mp4,UGC0018_1280x720_30_crf_32.mp4,4.2059
UGC0018_1280x720_30_crf_00.mp4,UGC0018_1280x720_30_crf_37.mp4,3.3529
UGC0018_1280x720_30_crf_00.mp4,UGC0018_1280x720_30_crf_42.mp4,1.6471
UGC0018_1280x720_30_crf_00.mp4,UGC0018_1280x720_30_crf_47.mp4,1.0882
UGC0065_1280x720_30_crf_00.mp4,UGC0065_1280x720_30_crf_00.mp4,5.0000
UGC0065_1280x720_30_crf_00.mp4,UGC0065_1280x720_30_crf_17.mp4,4.5882
UGC0065_1280x720_30_crf_00.mp4,UGC0065_1280x720_30_crf_22.mp4,4.6765
UGC0065_1280x720_30_crf_00.mp4,UGC0065_1280x720_30_crf_27.mp4,4.9118
UGC0065_1280x720_30_crf_00.mp4,UGC0065_1280x720_30_crf_32.mp4,4.0294
UGC0065_1280x720_30_crf_00.mp4,UGC0065_1280x720_30_crf_37.mp4,3.4412
UGC0065_1280x720_30_crf_00.mp4,UGC0065_1280x720_30_crf_42.mp4,1.9412
UGC0065_1280x720_30_crf_00.mp4,UGC0065_1280x720_30_crf_47.mp4,1.2647
UGC0116_720x1280_30_crf_00.mp4,UGC0116_720x1280_30_crf_00.mp4,5.0000
UGC0116_720x1280_30_crf_00.mp4,UGC0116_720x1280_30_crf_17.mp4,4.7941
UGC0116_720x1280_30_crf_00.mp4,UGC0116_720x1280_30_crf_22.mp4,4.8824
UGC0116_720x1280_30_crf_00.mp4,UGC0116_720x1280_30_crf_27.mp4,4.5588
UGC0116_720x1280_30_crf_00.mp4,UGC0116_720x1280_30_crf_32.mp4,4.4412
UGC0116_720x1280_30_crf_00.mp4,UGC0116_720x1280_30_crf_37.mp4,3.4412
UGC0116_720x1280_30_crf_00.mp4,UGC0116_720x1280_30_crf_42.mp4,2.3824
UGC0116_720x1280_30_crf_00.mp4,UGC0116_720x1280_30_crf_47.mp4,1.5882
UGC0130_720x1280_30_crf_00.mp4,UGC0130_720x1280_30_crf_00.mp4,5.0000
UGC0130_720x1280_30_crf_00.mp4,UGC0130_720x1280_30_crf_17.mp4,4.4706
UGC0130_720x1280_30_crf_00.mp4,UGC0130_720x1280_30_crf_22.mp4,5.0294
UGC0130_720x1280_30_crf_00.mp4,UGC0130_720x1280_30_crf_27.mp4,4.8235
UGC0130_720x1280_30_crf_00.mp4,UGC0130_720x1280_30_crf_32.mp4,4.4706
UGC0130_720x1280_30_crf_00.mp4,UGC0130_720x1280_30_crf_37.mp4,3.2941
UGC0130_720x1280_30_crf_00.mp4,UGC0130_720x1280_30_crf_42.mp4,2.6765
UGC0130_720x1280_30_crf_00.mp4,UGC0130_720x1280_30_crf_47.mp4,1.7647
UGC0137_720x1280_30_crf_00.mp4,UGC0137_720x1280_30_crf_00.mp4,5.0000
UGC0137_720x1280_30_crf_00.mp4,UGC0137_720x1280_30_crf_17.mp4,5.0588
UGC0137_720x1280_30_crf_00.mp4,UGC0137_720x1280_30_crf_22.mp4,4.0294
UGC0137_720x1280_30_crf_00.mp4,UGC0137_720x1280_30_crf_27.mp4,3.9118
UGC0137_720x1280_30_crf_00.mp4,UGC0137_720x1280_30_crf_32.mp4,3.5000
UGC0137_720x1280_30_crf_00.mp4,UGC0137_720x1280_30_crf_37.mp4,2.5294
UGC0137_720x1280_30_crf_00.mp4,UGC0137_720x1280_30_crf_42.mp4,1.5882
UGC0137_720x1280_30_crf_00.mp4,UGC0137_720x1280_30_crf_47.mp4,1.1471
UGC0538_720x1280_30_crf_00.mp4,UGC0538_720x1280_30_crf_00.mp4,5.0000
UGC0538_720x1280_30_crf_00.mp4,UGC0538_720x1280_30_crf_17.mp4,4.3529
UGC0538_720x1280_30_crf_00.mp4,UGC0538_720x1280_30_crf_22.mp4,4.7059
UGC0538_720x1280_30_crf_00.mp4,UGC0538_720x1280_30_crf_27.mp4,4.4706
UGC0538_720x1280_30_crf_00.mp4,UGC0538_720x1280_30_crf_32.mp4,3.7059
UGC0538_720x1280_30_crf_00.mp4,UGC0538_720x1280_30_crf_37.mp4,3.4118
UGC0538_720x1280_30_crf_00.mp4,UGC0538_720x1280_30_crf_42.mp4,2.3529
UGC0538_720x1280_30_crf_00.mp4,UGC0538_720x1280_30_crf_47.mp4,1.5588
UGC0550_720x1280_30_crf_00.mp4,UGC0550_720x1280_30_crf_00.mp4,5.0000
UGC0550_720x1280_30_crf_00.mp4,UGC0550_720x1280_30_crf_17.mp4,4.8235
UGC0550_720x1280_30_crf_00.mp4,UGC0550_720x1280_30_crf_22.mp4,4.7647
UGC0550_720x1280_30_crf_00.mp4,UGC0550_720x1280_30_crf_27.mp4,4.6176
UGC0550_720x1280_30_crf_00.mp4,UGC0550_720x1280_30_crf_32.mp4,4.7647
UGC0550_720x1280_30_crf_00.mp4,UGC0550_720x1280_30_crf_37.mp4,3.7647
UGC0550_720x1280_30_crf_00.mp4,UGC0550_720x1280_30_crf_42.mp4,2.5000
UGC0550_720x1280_30_crf_00.mp4,UGC0550_720x1280_30_crf_47.mp4,1.3529
UGC0950_720x1280_30_crf_00.mp4,UGC0950_720x1280_30_crf_00.mp4,5.0000
UGC0950_720x1280_30_crf_00.mp4,UGC0950_720x1280_30_crf_17.mp4,5.0588
UGC0950_720x1280_30_crf_00.mp4,UGC0950_720x1280_30_crf_22.mp4,4.6765
UGC0950_720x1280_30_crf_00.mp4,UGC0950_720x1280_30_crf_27.mp4,4.4118
UGC0950_720x1280_30_crf_00.mp4,UGC0950_720x1280_30_crf_32.mp4,4.1765
UGC0950_720x1280_30_crf_00.mp4,UGC0950_720x1280_30_crf_37.mp4,3.0000
UGC0950_720x1280_30_crf_00.mp4,UGC0950_720x1280_30_crf_42.mp4,2.1176
UGC0950_720x1280_30_crf_00.mp4,UGC0950_720x1280_30_crf_47.mp4,1.2059
UGC0981_720x1280_30_crf_00.mp4,UGC0981_720x1280_30_crf_00.mp4,5.0000
UGC0981_720x1280_30_crf_00.mp4,UGC0981_720x1280_30_crf_17.mp4,4.4118
UGC0981_720x1280_30_crf_00.mp4,UGC0981_720x1280_30_crf_22.mp4,5.3235
UGC0981_720x1280_30_crf_00.mp4,UGC0981_720x1280_30_crf_27.mp4,4.9118
UGC0981_720x1280_30_crf_00.mp4,UGC0981_720x1280_30_crf_32.mp4,3.6176
UGC0981_720x1280_30_crf_00.mp4,UGC0981_720x1280_30_crf_37.mp4,3.5000
UGC0981_720x1280_30_crf_00.mp4,UGC0981_720x1280_30_crf_42.mp4,1.8529
UGC0981_720x1280_30_crf_00.mp4,UGC0981_720x1280_30_crf_47.mp4,1.9118
UGC0016_720x1280_30_crf_00.mp4,UGC0016_720x1280_30_crf_00.mp4,5.0000
UGC0016_720x1280_30_crf_00.mp4,UGC0016_720x1280_30_crf_17.mp4,4.8438
UGC0016_720x1280_30_crf_00.mp4,UGC0016_720x1280_30_crf_22.mp4,4.9062
UGC0016_720x1280_30_crf_00.mp4,UGC0016_720x1280_30_crf_27.mp4,4.7500
UGC0016_720x1280_30_crf_00.mp4,UGC0016_720x1280_30_crf_32.mp4,4.4062
UGC0016_720x1280_30_crf_00.mp4,UGC0016_720x1280_30_crf_37.mp4,3.5312
UGC0016_720x1280_30_crf_00.mp4,UGC0016_720x1280_30_crf_42.mp4,2.5312
UGC0016_720x1280_30_crf_00.mp4,UGC0016_720x1280_30_crf_47.mp4,1.8438
UGC0269_1280x720_30_crf_00.mp4,UGC0269_1280x720_30_crf_00.mp4,5.0000
UGC0269_1280x720_30_crf_00.mp4,UGC0269_1280x720_30_crf_17.mp4,4.9062
UGC0269_1280x720_30_crf_00.mp4,UGC0269_1280x720_30_crf_22.mp4,4.8750
UGC0269_1280x720_30_crf_00.mp4,UGC0269_1280x720_30_crf_27.mp4,4.7188
UGC0269_1280x720_30_crf_00.mp4,UGC0269_1280x720_30_crf_32.mp4,4.5000
UGC0269_1280x720_30_crf_00.mp4,UGC0269_1280x720_30_crf_37.mp4,3.5938
UGC0269_1280x720_30_crf_00.mp4,UGC0269_1280x720_30_crf_42.mp4,1.4375
UGC0269_1280x720_30_crf_00.mp4,UGC0269_1280x720_30_crf_47.mp4,1.0312
UGC0275_720x1280_30_crf_00.mp4,UGC0275_720x1280_30_crf_00.mp4,5.0000
UGC0275_720x1280_30_crf_00.mp4,UGC0275_720x1280_30_crf_17.mp4,4.5000
UGC0275_720x1280_30_crf_00.mp4,UGC0275_720x1280_30_crf_22.mp4,4.4688
UGC0275_720x1280_30_crf_00.mp4,UGC0275_720x1280_30_crf_27.mp4,4.4062
UGC0275_720x1280_30_crf_00.mp4,UGC0275_720x1280_30_crf_32.mp4,4.8125
UGC0275_720x1280_30_crf_00.mp4,UGC0275_720x1280_30_crf_37.mp4,3.1562
UGC0275_720x1280_30_crf_00.mp4,UGC0275_720x1280_30_crf_42.mp4,2.4375
UGC0275_720x1280_30_crf_00.mp4,UGC0275_720x1280_30_crf_47.mp4,1.4688
UGC0485_1280x720_30_crf_00.mp4,UGC0485_1280x720_30_crf_00.mp4,5.0000
UGC0485_1280x720_30_crf_00.mp4,UGC0485_1280x720_30_crf_17.mp4,5.0000
